Mine ID,Operator,Mine Name,Type,Status,State,County,Primary Canvass Code,Commodity
1515654,Rich Creek Coal Company,No 1,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1515655,New Horizons Coal Inc,Oxford #9,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515656,Brandy Keg Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515657,Sarah Ashley Mining Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515658,Chestnut Ridge Coal Company Inc,#3,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515659,Lee W Coal Company Inc,No 2,Facility,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515660,Energy Valley Inc,No 2,Underground,AbandonedSealed,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1515661,E & E Coal Company,No 2 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515662,Nicole Mining,Nicole Mining,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1515663,Rockcastle Mining Company,#1 Surface,Surface,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515664,Elmer Webb Construction,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515665,K T K Mining & Construction Inc,K T K No 1,Underground,AbandonedSealed,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515666,Kenlick & Tip Top Coal Company Inc,#2 Surface,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515667,South Fork Energies Inc,No 2,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515668,H T H Coal Corp,Hth Coal Corp No 1,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515669,Obeco Mining Inc,No 1,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515670,Midnight Coal Corp,#1,Underground,AbandonedSealed,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1515671,Valley Creek Coal Company Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515672,Whitley Drilling Company,#1 Strip & Auger,Surface,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1515673,Lisa Anthony Coal Company Inc,No 2,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515674,Steele Energy Corp,No 1 Strip,Surface,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515675,Boyd Coal Company Inc,No 3,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515677,Bizwil Inc,Spruce Pine Mine,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515678,Edco Energy Corp,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515679,Homer Short Company Inc,#1 Tipple,Facility,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1515680,Abraham Coal Company,#1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515681,Jeffco Mining,No 8,Underground,AbandonedSealed,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515682,Infinity Energy Incorporated,Pine Mountain Prep Plant,Facility,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1515683,Wildfire Coal Company,Wildfire Coal Co Mine No 3,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515684,Mountaintop Restoration Inc,Mountaintop Restoration #2,Surface,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515685,Cowan Branch Coal Company Inc,#1,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515686,Premier Coal Corp,Mine No 1,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515687,Addington Mining Inc,Wolf Branch,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515688,Gerald Spurlock,No1,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1515689,Wellmore Coal Corp,Ridgeway Surface Mine No 12,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515690,Faraday Coal,#1,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1515691,Sextet Mining Corp,West Hopkins Mine,Facility,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1515692,Duane Coal Company Inc,#1,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515693,South Fork Energies Inc,No 3,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515694,E G B Resources Inc,No 2 Surface,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515695,Art Jon Enterprises Inc,Art Jon No 1,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1515696,Poor Boy Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515697,Ponder Branch Enterprises,Mine No1,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1515698,Martin County Coal Corp,Wildcat Mine,Underground,AbandonedSealed,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515699,4-G Coal Company,No 3,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515700,South Pole Mining Inc,No 1,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515701,Little Ork Coal Company,No 3,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515702,K-Jac Energy Inc,No 1 Auger,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515703,M & S Coal,No 1 Strip,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1515704,Day Branch Coal Company Inc,No 5,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515705,Ramblin Coal Company Inc,No 4 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515706,Homer Osborne Enterprise Inc,#1,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515707,Hedco Inc,Surface,Surface,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515708,Lawson Bend Coal,Lawson Bend #1,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515709,Jimmy Dawn Coal Inc,No 1 Surface,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1515710,Jasper Iron & Metal Company Inc,#1 Surface,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1515711,Arch Of Kentucky,Highsplint #1 Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515712,Middle Ridge Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515713,Black Star Mining Company Inc,No 2,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515714,B H & B Coal Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515715,Universal Minerals & Mining Corp,Mine No 1,Underground,AbandonedSealed,Kentucky,Pulaski,Coal (Bituminous and Lignite),Coal (Bituminous)
1515716,Twin Peaks Mining,No 1 Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515717,Elk River Mining Inc,Elk River Mine No 1,Underground,AbandonedSealed,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1515718,Double Development Inc,No 2,Underground,AbandonedSealed,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1515719,Clever Mining Company Inc,No 4,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515720,C Y Smith Inc,#4,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515721,Mike Wright Salvage Yard,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515722,Four M Coal Company,No 1,Surface,Abandoned,Kentucky,Clinton,Coal (Bituminous and Lignite),Coal (Bituminous)
1515723,Green Coal Company Inc,Jones Mine,Surface,Abandoned,Kentucky,Daviess,Coal (Bituminous and Lignite),Coal (Bituminous)
1515724,Mullins Coal Company,No 1 Site,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515725,Buffalo Creek Reclamation Inc,#1 Surface,Surface,Abandoned,Kentucky,Owsley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515726,Collins & May Mining Company Inc,No 1 Tipple,Facility,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1515728,D & D Darby Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515729,Mountain Coal Company,No 3 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515730,Golden Oak Mining Company L P,Black Oak #6,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515731,Poplar Creek Coal Company Inc,Poplar Creek No 2,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515732,Granny Rose Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515733,M & M Coal Company,No 3 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515734,2 Sons Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515735,Viper Coal LLC,#12,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515736,Dixie Fuel Company,No 1 Wallins,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515737,Needmore Mining Company,No 1,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1515738,Legacy Coal Company Inc,No 2,Underground,AbandonedSealed,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515739,Collins & May Mining Company Inc,No 2 Tipple,Facility,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1515740,B M C Inc,No 5-A,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515741,B M C Inc,No 3,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515742,L Z English Inc,No 1 Surface,Surface,Abandoned,Kentucky,Greenup,Coal (Bituminous and Lignite),Coal (Bituminous)
1515743,New Beginning Coal Company,#1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515744,Holbrook Mining Company Inc,No 17,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515745,Prosperity Mining Inc,Miracle Mine,Underground,AbandonedSealed,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1515746,A & A Francis Energy Inc,#3,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515747,Ricky Newsome,No 1,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515748,Wachob Coal Corp,No 2,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515749,Bartley & Bartley Coal Company,No 8 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515750,Flaget Fuels Inc,No 1 Surface,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1515751,Bailey Hill Mining Company,Bailey Hill Number 6,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515752,Burning Star Coal Inc,Burning Star #1,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515753,Oakwood Mining Company,No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515754,Bryan Perry Enterprises Inc,Old Peabody Mine #1,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1515755,Coal Recovery Inc,No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515756,Zielinski Construction Corp,Magan No 2,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1515757,Strata Samplers Inc,#1 Surface,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515758,Solar Energy,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515759,Laurelco Coal Inc,No 1 Strip,Surface,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515760,"Carbon Tech Fuels, Inc",No 1 Plant,Facility,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515761,Sharp & Webb Coal Inc,No 1 Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515762,Robert Clear Coal Corp,No 1 Surface,Surface,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515763,Christian Energies Inc,Christian No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515764,T K G B Coal Company,Mine #1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515765,Sam Lynn Coal Company Inc,Deep Mine No 1,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515766,Miners Inc,Miners Inc #1,Underground,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515767,Gary Roark,#1,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515768,Gill Dill Coal Company,Gill Dill No 1,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515769,Jerry Pennington,Pennington & Son,Surface,Abandoned,Kentucky,Greenup,Coal (Bituminous and Lignite),Coal (Bituminous)
1515770,Wood Heat Products,Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515771,Tim Shortt Construction Company,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515772,Red Flame Coal Company,Prep Plant,Facility,NonProdActive,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515773,Curway Corp,#2 Prep Plant,Facility,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1515775,Topkite Coal Inc,#2,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515776,J & A Coal Corp,No 1,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515777,Best Elkhorn Mining Company Inc,Best Elkhorn Surface No 3,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515778,New Beginning Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515779,Shelma Mining Company Inc,#1 Auger,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515780,Becky Coal Corp,No 4 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515781,O R Construction Company,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515782,Martin Holbrook Construction Company,No 2 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515783,D & J Coal,D & J Coal Mine #1,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515784,H & T Coal Company,H & T Coal Co Auger #1,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1515785,Billy Construction,Surface,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515786,Daily Contracting Inc,#2,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515787,Brock Coal Company,No 1 Surface,Surface,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515788,Johnny Richey Mining,Number 1,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515789,Minton Hickory Coal Company,Mine #2,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515790,Lee W Coal Company Inc,No 4,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515791,Darrell Radford Coal Company,No 1,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1515792,Bowling Mountain Coal Inc,Bowling Mountain #3,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515793,Freeman Fuels Of Ky Inc,Mountain Top #2,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1515794,Bethel Mines,Bethel Mines,Surface,Abandoned,Kentucky,Ohio,Coal (Bituminous and Lignite),Coal (Bituminous)
1515795,Clayton Bowling Assoc,#1,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515796,Dallas W Monroe Construction,Tim Campbell #1,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515797,J R Coal Company,#2,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515798,L T Ruth Coal Company Inc,Lawrence No 1 Surface,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1515799,James S Smith Contractors,No 1,Surface,Abandoned,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1515800,Pedco Inc,No 1,Surface,Abandoned,Kentucky,Owsley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515801,Bob Terry,No 1,Surface,Abandoned,Kentucky,Owsley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515802,Betsy Layne Fuel & Energy Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515803,Robert Gray Coal Company,Mine No 1 (Surface),Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515804,Raymond Hall,Raymond Hall,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1515805,Swan Pond Coal Company,#1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515806,D & R Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515807,Keyser Enterprises Inc,No 1,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1515808,Conley Hale Coal Company,No 1,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515809,Little Beaver Drilling Of Kentucky,No 3 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515810,Dumas Coal Company Inc,Zachariah #1,Surface,Abandoned,Kentucky,Wolfe,Coal (Bituminous and Lignite),Coal (Bituminous)
1515811,Madco Coal Company,Madco Coal #1,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515812,Clifton Webb Coal Company,Webb #1,Surface,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1515813,Jericol Mining Inc,Creech Strip,Surface,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515814,Two B Inc,Mine #2,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1515815,Tim Cox Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1515816,Morgan Springs Mining Company Inc,No 2,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1515817,B & H Coal Company Inc,Auger No 1 & No 2,Surface,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1515818,Buck Coal,No 1 Strip,Surface,AbandonedSealed,Kentucky,Rockcastle,Coal (Bituminous and Lignite),Coal (Bituminous)
1515819,Buckeye Springs Coal Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515820,Mill Creek Mining Inc,No 1 Mine,Surface,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1515821,Preston Excavating,No 1 Strip,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1515822,Charolais Corp,Whiskey Hill,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1515823,Tackett Branch Coal Company,No 5 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1515824,Hi-Energy Inc,No 1,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
